Парусный спорт,класс - Европа
Парусный спорт,класс - Звездный
Парусный спорт,класс - катамаран Торнадо
Парусный спорт,класс - Лазер-стандарт
Парусный спорт,класс - Финн
Парусный спорт,класс - 420
Парусный спорт,класс - Дракон
Парусный спорт,класс - Зум 8
Парусный спорт,класс - Кадет
Парусный спорт,класс - командные гонки
Парусный спорт,класс - крейсерская яхта 800
Парусный спорт,класс - крейсерская яхта Картер 30
Парусный спорт,класс - крейсерская яхта Конрад 25Р
Парусный спорт,класс - крейсерская яхта Л-6
Парусный спорт,класс - крейсерская яхта Четвертьтонник
Парусный спорт,класс - крейсерская яхта ORC
Парусный спорт,класс - Лазер-радиал
Парусный спорт,класс - Лазер 4.7
Парусный спорт,класс - Летучий голландец
Парусный спорт,класс - Луч-мини
Парусный спорт,класс - Луч-радиал
Парусный спорт,класс - Луч
Парусный спорт,класс - Накра 15 - смешанный
Парусный спорт,класс - Накра 17 - микст
Парусный спорт,класс - Оптимист
Парусный спорт,класс - Снайп
Парусный спорт,класс - Солинг
Парусный спорт,класс - Микро
Парусный спорт,класс - Ракета 270
Парусный спорт,класс - ЭМ-КА
Парусный спорт,класс – J/70
Парусный спорт,класс - МХ700
Парусный спорт,класс - SB20
Парусный спорт,класс - доска с крылом
Парусный спорт,класс - парусная доска IQF
Парусный спорт,класс - парусная доска RS:X
Парусный спорт,класс – парусная доска Техно
Парусный спорт,класс - парусная доска Фанборд
Парусный спорт,класс - парусная доска Формула
Парусный спорт,класс - кайтбординг TT:R
Парусный спорт,класс - кайтбординг курс-рейс
Парусный спорт,класс - кайтбординг фристайл
Парусный спорт,класс - кайтбординг - Формула кайт
Парусный спорт,класс - кайтбординг - пара смешанная - Формула кайт
Парусный спорт,класс - сноукайтинг курс-рейс - доска
Парусный спорт,класс - сноукайтинг курс-рейс - лыжи
Парусный спорт,класс - сноукайтинг марафон - доска
Парусный спорт,класс - сноукайтинг марафон - лыжи
Парусный спорт,класс - сноукайтинг фристайл - доска
Парусный спорт,класс - сноукайтинг фристайл - лыжи
Парусный спорт,класс - радиоуправляемая яхта IOМ
Парусный спорт,класс - радиоуправляемая яхта 10R
Парусный спорт,класс - радиоуправляемая яхта М
Парусный спорт,класс - буер DN
Парусный спорт,класс - буер Ледовый оптимист
Парусный спорт,класс - буер Монотип XV
Парусный спорт,класс - Дальние плавания
Парусный спорт,класс - Зимний виндсерфинг
Парусный спорт,класс - Матчевые гонки
Парусный спорт,класс - Пластиковый ял
Пауэрлифтинг,троеборье - весовая категория 43 кг
Пауэрлифтинг,троеборье - весовая категория 47 кг
Пауэрлифтинг,троеборье - весовая категория 52 кг
Пауэрлифтинг,троеборье - весовая категория 53 кг
Пауэрлифтинг,троеборье - весовая категория 57 кг
Пауэрлифтинг,троеборье - весовая категория 59 кг
Пауэрлифтинг,троеборье - весовая категория 63 кг
Пауэрлифтинг,троеборье - весовая категория 66 кг
Пауэрлифтинг,троеборье - весовая категория 69 кг
Пауэрлифтинг,троеборье - весовая категория 74 кг
Пауэрлифтинг,троеборье - весовая категория 76 кг
Пауэрлифтинг,троеборье - весовая категория 83 кг
Пауэрлифтинг,троеборье - весовая категория 84 кг
Пауэрлифтинг,троеборье - весовая категория 84+ кг
Пауэрлифтинг,троеборье - весовая категория 93 кг
Пауэрлифтинг,троеборье - весовая категория 105 кг
Пауэрлифтинг,троеборье - весовая категория 120 кг
Пауэрлифтинг,троеборье - весовая категория 120+ кг
Пауэрлифтинг,троеборье классическое - весовая категория 43 кг
Пауэрлифтинг,троеборье классическое - весовая категория 47 кг
Пауэрлифтинг,троеборье классическое - весовая категория 52 кг
Пауэрлифтинг,троеборье классическое - весовая категория 53 кг
Пауэрлифтинг,троеборье классическое - весовая категория 57 кг
Пауэрлифтинг,троеборье классическое - весовая категория 59 кг
Пауэрлифтинг,троеборье классическое - весовая категория 63 кг
Пауэрлифтинг,троеборье классическое - весовая категория 66 кг
Пауэрлифтинг,троеборье классическое - весовая категория 69 кг
Пауэрлифтинг,троеборье классическое - весовая категория 74 кг
Пауэрлифтинг,троеборье классическое - весовая категория 76 кг
Пауэрлифтинг,троеборье классическое - весовая категория 83 кг
Пауэрлифтинг,троеборье классическое - весовая категория 84 кг
Пауэрлифтинг,троеборье классическое - весовая категория 84+ кг
Пауэрлифтинг,троеборье классическое - весовая категория 93 кг
Пауэрлифтинг,троеборье классическое - весовая категория 105 кг
Пауэрлифтинг,троеборье классическое - весовая категория 120 кг
Пауэрлифтинг,троеборье классическое - весовая категория 120+ кг
Пауэрлифтинг,жим - весовая категория 43 кг
Пауэрлифтинг,жим - весовая категория 47 кг
Пауэрлифтинг,жим - весовая категория 52 кг
Пауэрлифтинг,жим - весовая категория 53 кг
Пауэрлифтинг,жим - весовая категория 57 кг
Пауэрлифтинг,жим - весовая категория 59 кг
Пауэрлифтинг,жим - весовая категория 63 кг
Пауэрлифтинг,жим - весовая категория 66 кг
Пауэрлифтинг,жим - весовая категория 69 кг
Пауэрлифтинг,жим - весовая категория 74 кг
Пауэрлифтинг,жим - весовая категория 76 кг
Пауэрлифтинг,жим - весовая категория 83 кг
Пауэрлифтинг,жим - весовая категория 84 кг
Пауэрлифтинг,жим - весовая категория 84+ кг
Пауэрлифтинг,жим - весовая категория 93 кг
Пауэрлифтинг,жим - весовая категория 105 кг
Пауэрлифтинг,жим - весовая категория 120 кг
Пауэрлифтинг,жим - весовая категория 120+ кг
Пауэрлифтинг,жим классический - весовая категория 47 кг
Пауэрлифтинг,жим классический - весовая категория 52 кг
Пауэрлифтинг,жим классический - весовая категория 57 кг
Пауэрлифтинг,жим классический - весовая категория 59 кг
Пауэрлифтинг,жим классический - весовая категория 63 кг
Пауэрлифтинг,жим классический - весовая категория 66 кг
Пауэрлифтинг,жим классический - весовая категория 69 кг
Пауэрлифтинг,жим классический - весовая категория 74 кг
Пауэрлифтинг,жим классический - весовая категория 76 кг
Пауэрлифтинг,жим классический - весовая категория 83 кг
Пауэрлифтинг,жим классический - весовая категория 84+ кг
Пауэрлифтинг,жим классический - весовая категория 93 кг
Пауэрлифтинг,жим классический - весовая категория 105 кг
Пауэрлифтинг,жим классический - весовая категория 120 кг
Пауэрлифтинг,жим классический - весовая категория 120+ кг
Перетягивание каната,вес группы - 480 кг
Перетягивание каната,вес группы - 520 кг
Перетягивание каната,вес группы смешанной - 520 кг
Перетягивание каната,вес группы - 560 кг
Перетягивание каната,вес группы смешанной - 560 кг
Перетягивание каната,вес группы - 600 кг
Перетягивание каната,вес группы - 640 кг
Перетягивание каната,вес группы - 680 кг
Перетягивание каната,вес группы смешанной - 580 кг
Перетягивание каната,вес группы - 720 кг
Перетягивание каната,вес группы - 720+ кг
Пилонный спорт,соло
Пилонный спорт,двойки
Пилонный спорт,двойки - смешанные
Плавание,вольный стиль 50 м
Плавание,вольный стиль 50 м (бассейн 25 м)
Плавание,вольный стиль 100 м
Плавание,вольный стиль 100 м (бассейн 25 м)
Плавание,вольный стиль 200 м
Плавание,вольный стиль 200 м (бассейн 25 м)
Плавание,вольный стиль 400 м
Плавание,вольный стиль 400 м (бассейн 25 м)
Плавание,вольный стиль 800 м
Плавание,вольный стиль 800 м (бассейн 25 м)
Плавание,вольный стиль 1500 м
Плавание,вольный стиль 1500 м (бассейн 25 м)
Плавание,на спине 50 м
Плавание,на спине 50 м (бассейн 25 м)
Плавание,на спине 100 м
Плавание,на спине 100 м (бассейн 25 м)
Плавание,на спине 200 м
Плавание,на спине 200 м (бассейн 25 м)
Плавание,баттерфляй 50 м
Плавание,баттерфляй 50 м (бассейн 25 м)
Плавание,баттерфляй 100 м
Плавание,баттерфляй 100 м (бассейн 25 м)
Плавание,баттерфляй 200 м
Плавание,баттерфляй 200 м (бассейн 25 м)
Плавание,брасс 50 м
Плавание,брасс 50 м (бассейн 25 м)
Плавание,брасс 100 м
Плавание,брасс 100 м (бассейн 25 м)
Плавание,брасс 200 м
Плавание,брасс 200 м (бассейн 25 м)
Плавание,комплексное плавание 100 м (бассейн 25 м)
Плавание,комплексное плавание 200 м
Плавание,комплексное плавание 200 м (бассейн 25 м)
Плавание,комплексное плавание 400 м
Плавание,комплексное плавание 400 м (бассейн 25 м)
Плавание,эстафета 4х100 м - вольный стиль
Плавание,эстафета 4х100 м - вольный стиль (бассейн 25 м)
Плавание,эстафета 4х100 м - вольный стиль - смешанная
Плавание,эстафета 4х200 м - вольный стиль
Плавание,эстафета 4х200 м - вольный стиль (бассейн 25 м)
Плавание,эстафета 4х200 м - вольный стиль - смешанная
Плавание,эстафета 4х 50 м - баттерфляй
Плавание,эстафета 4х 50 м - брасс
Плавание,эстафета 4х 50 м - вольный стиль
Плавание,эстафета 4х 50 м - вольный стиль (бассейн 25 м)
Плавание,эстафета 4х50 м - вольный стиль - смешанная
Плавание,эстафета 4х50 м - вольный стиль - смешанная (бассейн 25 м)
Плавание,эстафета 4х 50 м - комбинированная (бассейн 25 м)
Плавание,эстафета 4х50 м - комбинированная - смешанная
Плавание,эстафета 4х50 м - комбинированная - смешанная (бассейн 25 м)
Плавание,эстафета 4х 50 м - на спине
Плавание,эстафета 4х100 м - комбинированная
Плавание,эстафета 4х100 м - комбинированная (бассейн 25 м)
Плавание,эстафета 4х100 м - комбинированная - смешанная
Плавание,открытая вода 3 км
Плавание,открытая вода 3 км - группа
Плавание,открытая вода 5 км
Плавание,открытая вода 5 км - группа
Плавание,"открытая вода 7,5 км"
Плавание,открытая вода 10 км
Плавание,открытая вода 16 км
Плавание,открытая вода 25 км и более
Плавание,открытая вода - эстафета 4х1250 м - смешанная
Планерный спорт,класс - открытый
Планерный спорт,класс - стандартный
Планерный спорт,класс - 15 - метровый
Планерный спорт,класс - 18 - метровый
Планерный спорт,класс - 20 - метровый
Планерный спорт,"класс - 13,5 - метровый"
Планерный спорт,класс - смешанный
Планерный спорт,класс - клубный
Планерный спорт,класс - начальный
Планерный спорт,класс пилотажный неограниченный - известная произвольная программа
Планерный спорт,класс пилотажный неограниченный - неизвестная обязательная программа
Планерный спорт,класс пилотажный неограниченный - неизвестная произвольная программа
Планерный спорт,класс пилотажный неограниченный - фристайл
Планерный спорт,класс пилотажный неограниченный - многоборье
Планерный спорт,класс пилотажный неограниченный - командные соревнования
Планерный спорт,класс пилотажный с ограничениями - известная произвольная программа
Планерный спорт,класс пилотажный с ограничениями - неизвестная обязательная программа
Планерный спорт,класс пилотажный с ограничениями - неизвестная произвольная программа
Планерный спорт,класс пилотажный с ограничениями - многоборье
Планерный спорт,класс пилотажный с ограничениями - командные соревнования
Подводный спорт,"ориентирование - упражнение ""зоны"""
Подводный спорт,"ориентирование - упражнение ""звезда"""
Подводный спорт,"ориентирование - упражнение ""карта"""
Подводный спорт,"ориентирование - упражнение ""ориентиры"""
Подводный спорт,ориентирование - групповое упражнение
Подводный спорт,"ориентирование - групповое упражнение ""карта"""
Подводный спорт,"ориентирование - групповое упражнение ""карта"" - пара смешанная"
Подводный спорт,ориентирование - параллель
Подводный спорт,открытая вода - плавание в классических ластах - 1 км
Подводный спорт,открытая вода - плавание в классических ластах - 3 км
Подводный спорт,открытая вода - плавание в классических ластах - эстафета 4 х 1 км - смешанная
Подводный спорт,открытая вода - плавание в ластах - 1 км
Подводный спорт,открытая вода - плавание в ластах - 5 км
Подводный спорт,открытая вода - плавание в ластах - эстафета 4 х 2 км - смешанная
Подводный спорт,открытая вода - плавание в ластах и плавание в классических ластах - эстафета 4 х 150 м - смешанная
Подводный спорт,плавание в классических ластах - 50 м
Подводный спорт,плавание в классических ластах - 100 м
Подводный спорт,плавание в классических ластах - 200 м
Подводный спорт,плавание в классических ластах - 400 м
Подводный спорт,плавание в классических ластах - эстафета 4х100 м - смешанная
Подводный спорт,плавание в ластах - 50 м
Подводный спорт,плавание в ластах - 100 м
Подводный спорт,плавание в ластах - 200 м
Подводный спорт,плавание в ластах - 400 м
Подводный спорт,плавание в ластах - 800 м
Подводный спорт,плавание в ластах - 1500 м
Подводный спорт,подводное плавание - 100 м
Подводный спорт,подводное плавание - 400 м
Подводный спорт,ныряние в ластах в длину - 50 м
Подводный спорт,плавание в ластах - эстафета 4х50 м - смешанная
Подводный спорт,плавание в ластах - эстафета 4х100 м
Подводный спорт,плавание в ластах - эстафета 4х200 м
Подводный спорт,подводная охота
Подводный спорт,апноэ - динамическое
Подводный спорт,апноэ - динамическое в ластах
Подводный спорт,апноэ - динамическое в классических ластах
Подводный спорт,апноэ - 8 раз х 50 м
Подводный спорт,апноэ - 16 раз х 50 м
Подводный спорт,апноэ - ныряние в глубину
Подводный спорт,апноэ - ныряние в глубину по тросу
Подводный спорт,апноэ - ныряние в глубину в ластах
Подводный спорт,апноэ - ныряние в глубину в классических ластах
Подводный спорт,апноэ - скоростное 100 м
Подводный спорт,апноэ - статическое
Подводный спорт,акватлон (борьба в ластах)
Подводный спорт,дайвинг - комбинированное плавание - 300 м
Подводный спорт,дайвинг - один акваланг - 50 м - пара смешанная
Подводный спорт,дайвинг - один акваланг - 100 м - пара
Подводный спорт,дайвинг - подъем груза - 50 м
Подводный спорт,дайвинг - полоса препятствий - 100 м
Подводный спорт,дайвинг - полоса препятствий - 100 м - пара
Подводный спорт,дайвинг - полоса препятствий - 100 м - пара смешанная
Подводный спорт,подводное регби
Полиатлон,6-борье с бегом
Полиатлон,5-борье с бегом
Полиатлон,4-борье с бегом
Полиатлон,3-борье с бегом
Полиатлон,2-борье с бегом
Полиатлон,4-борье с лыжной гонкой
Полиатлон,3-борье с лыжной гонкой
Полиатлон,2-борье с лыжной гонкой
Полиатлон,3-борье с лыжероллерной гонкой
Полиатлон,командные соревнования
Практическая стрельба,"ПК-1 - пистолет, классический класс"
Практическая стрельба,"ПК-2 - пистолет, классический класс - командные соревнования (4 человека)"
Практическая стрельба,"ПК-3 - пистолет, классический класс - дуэльная стрельба"
Практическая стрельба,"ПМ-1 - пистолет, модифицированный класс"
Практическая стрельба,"ПМ-2 - пистолет, модифицированный класс- командные соревнования (4 чел.)"
Практическая стрельба,"ПМ-3 - пистолет, модифицированный класс-дуэльная стрельба"
Практическая стрельба,"ПО-1 - пистолет, открытый класс"
Практическая стрельба,"ПО-2 - пистолет, открытый класс - командные соревнования (4 человека)"
Практическая стрельба,"ПО-3 - пистолет, открытый класс -дуэльная стрельба"
Практическая стрельба,"ПС-1 - пистолет, стандартный класс"
Практическая стрельба,"ПС-2 - пистолет, стандартный класс -командные соревнования (4 чел.)"
Практическая стрельба,"ПС-3 - пистолет, стандартный класс -дуэльная стрельба"
Практическая стрельба,"ПСр-1 - пистолет, серийный класс"
Практическая стрельба,"ПСр-2 - пистолет, серийный класс - командные соревнования (4 человека)"
Практическая стрельба,"ПСр-3 - пистолет, серийный класс - дуэльная стрельба"
Практическая стрельба,"ПСро-1 - пистолет, серийный класс с оптическим прицелом"
Практическая стрельба,"ПСро-2 - пистолет, серийный класс с оптическим прицелом - командные соревнования (4 человека)"
Практическая стрельба,"ПСро-3 - пистолет, серийный класс с оптическим прицелом - дуэльная стрельба"
Практическая стрельба,"ПСрол-1 - пистолет, серийный класс с оптическим прицелом, легкий"
Практическая стрельба,"ПСрол-2 - пистолет, серийный класс с оптическим прицелом, легкий - командные соревнования (4 человека)"
Практическая стрельба,"ПСрол-3 - пистолет, серийный класс с оптическим прицелом, легкий - дуэльная стрельба"
Практическая стрельба,"ППК-1 - пистолет пневматический, классический класс"
Практическая стрельба,"ППК-2 - пистолет пневматический, классический класс - командные соревнования (4 человека)"
Практическая стрельба,"ППК-3 - пистолет пневматический, классический класс - дуэльная стрельба"
Практическая стрельба,"ППО-1 - пистолет пневматический, открытый класс"
Практическая стрельба,"ППО-2 - пистолет пневматический, открытый класс - командные соревнования (4 человека)"
Практическая стрельба,"ППО-3 - пистолет пневматический, открытый класс - дуэльная стрельба"
Практическая стрельба,"ППС-1 - пистолет пневматический, стандартный класс"
Практическая стрельба,"ППС-2 - пистолет пневматический, стандартный класс - командные соревнования (4 человека)"
Практическая стрельба,"ППС-3 - пистолет пневматический, стандартный класс - дуэльная стрельба"
Практическая стрельба,"ППСр-1 - пистолет пневматический, серийный класс"
Практическая стрельба,"ППСр-2 - пистолет пневматический, серийный класс - командные соревнования (4 человека)"
Практическая стрельба,"ППСр-3 - пистолет пневматический, серийный класс - дуэльная стрельба"
Практическая стрельба,Р-1 - револьвер
Практическая стрельба,Р-2 - револьвер - командные соревнования (4 человека)
Практическая стрельба,Р-3 - револьвер - дуэльная стрельба
Практическая стрельба,"КО-1 - карабин, открытый класс"
Практическая стрельба,"КО-2 - карабин, открытый класс - командные соревнования (4 чел.)"
Практическая стрельба,"КО-3 - карабин, открытый класс - дуэльная стрельба"
Практическая стрельба,"КОР-1 - карабин, открытый класс - ручное перезаряжание"
Практическая стрельба,"КОР-2 - карабин, открытый класс - ручное перезаряжание - командные соревнования (4 чел.)"
Практическая стрельба,"КОР-3 - карабин, открытый класс - ручное презаряжание - дуэльная стрельба"
Практическая стрельба,"КС-1 - карабин, стандартный класс"
Практическая стрельба,"КС-2 - карабин, стандартный класс -командные соревнования (4 чел.)"
Практическая стрельба,"КС-3 - карабин, стандартный класс - дуэльная стрельба"
Практическая стрельба,"КСР-1 - карабин, стандартный класс -ручное перезаряжание"
Практическая стрельба,"КСР-2 - карабин, стандартный класс - ручное перезаряжание - командные соревнования (4 человека)"
Практическая стрельба,"КСР-3 - карабин, стандартный класс - ручное перезаряжание -дуэльная стрельба"
Практическая стрельба,"КПк-1 - карабин, пистолетного калибра"
Практическая стрельба,"КПк-2 - карабин, пистолетного калибра - командные соревнования (4 человека)"
Практическая стрельба,"КПк-3 - карабин, пистолетного калибра - дуэльная стрельба"
Практическая стрельба,"КПО-1 - карабин пневматический, открытый класс"
Практическая стрельба,"КПО-2 - карабин пневматический, открытый класс - командные соревнования (4 человека)"
Практическая стрельба,"КПО-3 - карабин пневматический, открытый класс - дуэльная стрельба"
Практическая стрельба,"КПОР-1 - карабин пневматический, открытый класс - ручное перезаряжание"
Практическая стрельба,"КПОР-2 - карабин пневматический, открытый класс - ручное перезаряжание - командные соревнования (4 человека)"
Практическая стрельба,"КПОР-3 - карабин пневматический, открытый класс - ручное перезаряжание - дуэльная стрельба"
Практическая стрельба,"КПС-1 - карабин пневматический, стандартный класс"
Практическая стрельба,"КПС-2 - карабин пневматический, стандартный класс - командные соревнования (4 человека)"
Практическая стрельба,"КПС-3 - карабин пневматический, стандартный класс - дуэльная стрельба"
Практическая стрельба,"ПРКС-1 - троеборье (пистолет, ружьё, карабин), стандартный класс"
Практическая стрельба,"ПРКС-2 - троеборье (пистолет, ружьё, карабин), стандартный класс - командные соревнования (4 человека)"
Практическая стрельба,"ПРКС-3 - троеборье (пистолет, ружьё, карабин), стандартный класс - дуэльная стрельба"
Практическая стрельба,"ПРКО-1 - троеборье (пистолет, ружьё, карабин), открытый класс"
Практическая стрельба,"ПРКО-2 - троеборье (пистолет, ружьё, карабин), открытый класс - командные соревнования (4 человека)"
Практическая стрельба,"ПРКО-3 - троеборье (пистолет, ружьё, карабин), открытый класс - дуэльная стрельба"
Практическая стрельба,"РУМ-1 - ружьё, модифицированный класс"
Практическая стрельба,"РУМ-2 - ружьё, модифицированный класс - командные соревнования (4 чел.)"
Практическая стрельба,"РУМ-3 - ружьё, модифицированный класс - дуэльная стрельба"
Практическая стрельба,"РУО-1 - ружьё, открытый класс"
Практическая стрельба,"РУО-2 - ружьё, открытый класс - командные соревнования (4 чел.)"
Практическая стрельба,"РУО-3 - ружьё, открытый класс - дуэльная стрельба"
Практическая стрельба,"РУП-1 - ружьё, помповый класс"
Практическая стрельба,"РУП-2 - ружьё, помповый класс - командные соревнования (4 чел.)"
Практическая стрельба,"РУП-3 - ружьё, помповый класс - дуэльная срельба"
Практическая стрельба,"РУС-1 - ружьё, стандартный класс"
Практическая стрельба,"РУС-2 - ружьё, стандартный класс - командные соревнования (4 чел.)"
Практическая стрельба,"РУС-3 - ружьё, стандартный класс - дуэльная срельба"
Прыжки в воду,трамплин 1м
Прыжки в воду,трамплин 1м - синхронные прыжки
Прыжки в воду,трамплин 3м
Прыжки в воду,трамплин 3м - синхронные прыжки
Прыжки в воду,трамплин 3 м - синхронные прыжки - смешанные
Прыжки в воду,"вышка - выбор (5 м; 7,5 м; 10 м)"
Прыжки в воду,"вышка - выбор (5 м; 7,5 м; 10 м) - синхронные прыжки"
Прыжки в воду,вышка 10м
Прыжки в воду,вышка 10м - синхронные прыжки
Прыжки в воду,вышка 10 м - синхронные прыжки - смешанные
Прыжки в воду,парные прыжки
Прыжки в воду,прыжки в открытый водоем
Прыжки на батуте,акробатическая дорожка
Прыжки на батуте,акробатическая дорожка - командные соревнования
Прыжки на батуте,двойной минитрамп
Прыжки на батуте,двойной минитрамп - командные соревнования
Прыжки на батуте,индивидуальные прыжки
Прыжки на батуте,индивидуальные прыжки - командные соревнования
Прыжки на батуте,синхронные прыжки
Прыжки на лыжах с трамплина,HS 20 - 49
Прыжки на лыжах с трамплина,HS 20 - 49 - командные соревнования
Прыжки на лыжах с трамплина,HS 50 - 84
Прыжки на лыжах с трамплина,HS 50 - 84 - командные соревнования
Прыжки на лыжах с трамплина,HS 50 - 84 - командные соревнования - смешанные
Прыжки на лыжах с трамплина,HS 85 - 109
Прыжки на лыжах с трамплина,"HS 85-109, свыше 110 (без снега)"
Прыжки на лыжах с трамплина,"HS 85-109, свыше 110 (без снега) - командные соревнования"
Прыжки на лыжах с трамплина,"HS 85 - 109, свыше 110 - командные соревнования"
Прыжки на лыжах с трамплина,"HS 85 - 109, свыше 110 - командные соревнования - смешанные"
Прыжки на лыжах с трамплина,HS свыше 110
Прыжки на лыжах с трамплина,HS свыше 185 (полеты на лыжах)
Пулевая стрельба,"ВП-20, винтовка пневматическая, 10 м, 20 выстрелов с упора лежа"
Пулевая стрельба,"ВП-30, винтовка пневматическая, 10 м, 30 выстрелов лежа"
Пулевая стрельба,"ВП-40, винтовка пневматическая, 10 м, 40 выстрелов стоя"
Пулевая стрельба,"ВП-60, винтовка пневматическая, 10 м, 60 выстрелов стоя"
Пулевая стрельба,"ВП-ПС, винтовка пневматическая, 10 м, пара смешанная"
Пулевая стрельба,"ВП-90, командные соревнования (3 человека х 30 выстрелов)"
Пулевая стрельба,"ВП/ДМ-20, винтовка пневматическая, 10 м, 20 выстрелов, движущаяся мишень, медленная скорость"
Пулевая стрельба,"ВП/ДМ-40 микс, винтовка пневматическая, 10 м, 40 выстрелов (20+20), движущаяся мишень, медленная и быстрая скорости - микс"
Пулевая стрельба,"ВП/ДМ-60, винтовка пневматическая, 10 м, 60 выстрелов (30+30), движущаяся мишень, медленная и быстрая скорости"
Пулевая стрельба,"ВП/ДМ-ПС, винтовка пневматическая, 10 м, движущаяся мишень, пара смешанная"
Пулевая стрельба,"ВП/ДМ-120 микс, командные соревнования (3 человека х 40 выстрелов)"
Пулевая стрельба,"ВП/ДМ-180, командные соревнования (3 человека х 60 выстрелов)"
Пулевая стрельба,"МВ-20, винтовка малокалиберная, 25 или 50 м, 20 выстрелов с упора лежа"
Пулевая стрельба,"МВ-30, винтовка малокалиберная, 25 или 50 м, 30 выстрелов лежа"
Пулевая стрельба,"МВ-60, винтовка малокалиберная, 50 м, 60 выстрелов лежа"
Пулевая стрельба,"МВ-3х20, винтовка малокалиберная, 50 м, 60 выстрелов (3х20), три положения"
Пулевая стрельба,"МВ-3х40, винтовка малокалиберная, 50 м, 120 выстрелов (3х40), три положения"
Пулевая стрельба,"МВ-ПС, винтовка малокалиберная, 50 м, пара смешанная, лежа"
Пулевая стрельба,"МВ - три положения - ПС, винтовка малокалиберная, 50 м, три положения, пара смешанная"
Пулевая стрельба,"МВ/ДМ-ПС, винтовка малокалиберная, 50 м, движущаяся мишень, пара смешанная"
Пулевая стрельба,"МВ-180 лежа, командные соревнования (3 человека х 60 выстрелов), лежа"
Пулевая стрельба,"МВ-135 три положения, командные соревнования (3 человека х 45 выстрелов), три положения"
Пулевая стрельба,"МВ-360, три положения - командные соревнования (3 человека х 120 выстрелов)"
Пулевая стрельба,"МВ/ДМ-40, винтовка малокалиберная, 50 м, 40 выстрелов (20+20), движущаяся мишень, медленная и быстрая скорости"
Пулевая стрельба,"МВ/ДМ-40 микс, винтовка малокалиберная, 50 м, 40 выстрелов (20+20), движущаяся мишень, медленная и быстрая скорости - микс"
Пулевая стрельба,"МВ/ДМ-60, винтовка малокалиберная, 50 м, 60 выстрелов (30+30), движущаяся мишень, медленная и быстрая скорости"
Пулевая стрельба,"МВ/ДМ-120, командные соревнования (3 человека х 40 выстрелов)"
Пулевая стрельба,"МВ/ДМ-120 микс, командные соревнования (3 человека х 40 выстрелов) микс"
Пулевая стрельба,"МВ/ДМ-180, командные соревнования (3 человека х 60 выстрелов)"
Пулевая стрельба,"ПП-20, пистолет пневматический, 10 м, 20 выстрелов стоя с упора (штатив)"
Пулевая стрельба,"ПП-30, пистолет пневматический, 10 м, 30 выстрелов"
Пулевая стрельба,"ПП-40, пистолет пневматический, 10 м, 40 выстрелов"
Пулевая стрельба,"ПП-60, пистолет пневматический, 10 м, 60 выстрелов"
Пулевая стрельба,"ПП-ПС, пистолет пневматический, 10 м, пара смешанная"
Пулевая стрельба,"ПП-120, командные соревнования (3 человека х 40 выстрелов)"
Пулевая стрельба,"ПП-90, командные соревнования (3 человека х 30 выстрелов)"
Пулевая стрельба,"ПП-СС, пистолет пневматический, 10 м, скоростная стрельба по пяти мишеням"
Пулевая стрельба,"МП-20, пистолет малокалиберный стандартный, 25 м, 20 выстрелов, неподвижная мишень"
Пулевая стрельба,"МП-30, пистолет малокалиберный стандартный, 25 м, 30 выстрелов, неподвижная мишень"
Пулевая стрельба,"МП-30С, пистолет малокалиберный стандартный, 25 м, 30 выстрелов, скоростная стрельба, 3 секунды на выстрел"
